CID,CNm,LID_Lane,LAT,LAD,VID
C8043,R-00195142,,0.0,0.0,
C8044,TRK-13-MR,,0.0,0.0,
C8045,R-00195197,,0.0,0.0,
C8046,TRK-68-PT,,0.0,0.0,
C8047,TRK-17-LV,,0.0,0.0,
C8048,TRK-39-XD,,0.0,0.0,
C8049,R-00195512,,0.0,0.0,
C8050,TRK-86-SF,,0.0,0.0,
C8051,TRK-25-ZX,,0.0,0.0,
C8052,TRK-94-QA,,0.0,0.0,
C8053,R-00162302,,0.0,0.0,
C8054,TRK-67-FH,,0.0,0.0,
C8055,R-00162463,,0.0,0.0,
C8056,TRK-4-PI,,0.0,0.0,
C8057,R-00162472,,0.0,0.0,
C8058,TRK-13-YI,,0.0,0.0,
C8059,TRK-77-RT,,0.0,0.0,
C8060,TRK-68-JM,,0.0,0.0,
C8061,R-00143869,,0.0,0.0,
C8062,TRK-22-LV,,0.0,0.0,
C8063,TRK-30-TV,,0.0,0.0,
C8064,R-00145563,,0.0,0.0,
C8065,TRK-33-PI,,0.0,0.0,
C8066,TRK-22-PT,,0.0,0.0,
C8067,TRK-41-IU,,0.0,0.0,
C8068,R-00146122,,0.0,0.0,
C8069,TRK-97-CE,,0.0,0.0,
C8070,TRK-65-GX,,0.0,0.0,
C8071,TRK-81-CN,,0.0,0.0,
C8072,TRK-10-ZR,,0.0,0.0,
C8073,TRK-6-GD,,0.0,0.0,
C8074,TRK-16-GL,,0.0,0.0,
C8075,R-00172706,,0.0,0.0,
C8076,TRK-50-OM,,0.0,0.0,
C8077,R-00172707,,0.0,0.0,
C8078,TRK-51-PM,,0.0,0.0,
C8079,R-00172731,,0.0,0.0,
C8080,TRK-75-NN,,0.0,0.0,
C8081,R-00172843,,0.0,0.0,
C8082,R-00172923,,0.0,0.0,
C8083,TRK-69-XU,,0.0,0.0,
C8084,R-00173108,,0.0,0.0,
C8085,TRK-56-AC,,0.0,0.0,
C8086,R-00174111,,0.0,0.0,
C8087,TRK-69-PO,,0.0,0.0,
C8088,TRK-59-QK,,0.0,0.0,
C8089,TRK-20-OU,,0.0,0.0,
C8090,R-00182801,,0.0,0.0,
C8091,TRK-47-VK,,0.0,0.0,
C8092,R-00174576,,0.0,0.0,
C8093,TRK-29-XJ,,0.0,0.0,
C8094,TRK-47-VZ,,0.0,0.0,
C8095,TRK-72-KI,,0.0,0.0,
C8096,TRK-76-JM,,0.0,0.0,
C8097,TRK-66-AF,,0.0,0.0,
C8098,TRK-23-EH,,0.0,0.0,
C8099,TRK-35-QH,,0.0,0.0,
C8100,TRK-74-YM,,0.0,0.0,
C8101,TRK-95-HE,,0.0,0.0,
C8102,TRK-40-JJ,,0.0,0.0,
C8103,TRK-0-FO,,0.0,0.0,
C8104,TRK-59-MQ,,0.0,0.0,
C8105,TRK-3-TZ,,0.0,0.0,
C8106,TRK-13-TH,,0.0,0.0,
C8107,TRK-16-WH,,0.0,0.0,
C8108,TRK-26-GI,,0.0,0.0,
C8109,R-00146563,,0.0,0.0,
C8110,TRK-43-BV,,0.0,0.0,
C8111,TRK-0-AB,,0.0,0.0,
C8112,TRK-42-BO,,0.0,0.0,
C8113,TRK-33-NR,,0.0,0.0,
C8114,TRK-35-KV,,0.0,0.0,
C8115,R-00147264,,0.0,0.0,
C8116,TRK-51-AW,,0.0,0.0,
C8117,R-00148071,,0.0,0.0,
C8118,TRK-24-BH,,0.0,0.0,
C8119,R-00148429,,0.0,0.0,
C8120,TRK-28-VO,,0.0,0.0,
C8121,R-00148447,,0.0,0.0,
C8122,TRK-46-NP,,0.0,0.0,
C8123,TRK-49-DB,,0.0,0.0,
C8124,TRK-79-XJ,,0.0,0.0,
C8125,R-00196492,,0.0,0.0,
C8126,R-00196687,,0.0,0.0,
C8127,TRK-73-XY,,0.0,0.0,
C8128,R-00196691,,0.0,0.0,
C8129,R-00197288,,0.0,0.0,
C8130,TRK-80-AW,,0.0,0.0,
C8131,R-00198498,,0.0,0.0,
C8132,TRK-3-OQ,,0.0,0.0,
C8133,R-00198708,,0.0,0.0,
C8134,TRK-15-QY,,0.0,0.0,
C8135,TRK-62-LA,,0.0,0.0,
C8136,R-00152508,,0.0,0.0,
C8137,TRK-3-RH,,0.0,0.0,
C8138,TRK-61-TG,,0.0,0.0,
C8139,TRK-22-WM,,0.0,0.0,
C8140,R-00192680,,0.0,0.0,
C8141,TRK-26-UA,,0.0,0.0,
C8142,R-00193514,,0.0,0.0,
C8143,TRK-68-WG,,0.0,0.0,
C8144,TRK-69-OH,,0.0,0.0,
C8145,R-00194500,,0.0,0.0,
C8146,TRK-64-US,,0.0,0.0,
C8147,TRK-76-GI,,0.0,0.0,
C8148,TRK-6-ZQ,,0.0,0.0,
C8149,TRK-98-ON,,0.0,0.0,
C8150,TRK-21-BP,,0.0,0.0,
C8151,TRK-62-WF,,0.0,0.0,
C8152,TRK-0-XO,,0.0,0.0,
C8153,R-00167002,,0.0,0.0,
C8154,TRK-88-EB,,0.0,0.0,
C8155,TRK-63-WA,,0.0,0.0,
C8156,TRK-48-SL,,0.0,0.0,
C8157,R-00168068,,0.0,0.0,
C8158,TRK-65-EQ,,0.0,0.0,
C8159,TRK-19-FS,,0.0,0.0,
C8160,TRK-29-RW,,0.0,0.0,
C8161,TRK-28-DN,,0.0,0.0,
C8162,TRK-39-BL,,0.0,0.0,
C8163,TRK-6-KR,,0.0,0.0,
C8164,TRK-3-YR,,0.0,0.0,
C8165,R-00180381,,0.0,0.0,
C8166,TRK-3-TV,,0.0,0.0,
C8167,TRK-50-JB,,0.0,0.0,
C8168,TRK-60-IM,,0.0,0.0,
C8169,R-00196161,,0.0,0.0,
C8170,TRK-96-TG,,0.0,0.0,
C8171,R-00196272,,0.0,0.0,
C8172,TRK-54-YI,,0.0,0.0,
C8173,TRK-27-DX,,0.0,0.0,
C8174,TRK-27-YA,,0.0,0.0,
C8175,TRK-2-LE,,0.0,0.0,
C8176,R-00197737,,0.0,0.0,
C8177,TRK-34-HN,,0.0,0.0,
C8178,TRK-25-II,,0.0,0.0,
C8179,TRK-89-PO,,0.0,0.0,
C8180,R-00169678,,0.0,0.0,
C8181,TRK-91-CA,,0.0,0.0,
C8182,R-00170455,,0.0,0.0,
C8183,TRK-76-ZD,,0.0,0.0,
C8184,R-00170513,,0.0,0.0,
C8185,TRK-44-JK,,0.0,0.0,
C8186,TRK-35-XZ,,0.0,0.0,
C8187,TRK-49-LA,,0.0,0.0,
C8188,R-00123678,,0.0,0.0,
C8189,TRK-27-WY,,0.0,0.0,
C8190,TRK-10-BV,,0.0,0.0,
C8191,TRK-0-HC,,0.0,0.0,
C8192,TRK-24-FD,,0.0,0.0,
C8193,TRK-0-SN,,0.0,0.0,
C8194,TRK-57-ST,,0.0,0.0,
C8195,TRK-80-AG,,0.0,0.0,
C8196,TRK-86-TA,,0.0,0.0,
C8197,R-00155044,,0.0,0.0,
C8198,TRK-10-GJ,,0.0,0.0,
C8199,TRK-70-OL,,0.0,0.0,
C8200,R-00155263,,0.0,0.0,
C8201,TRK-31-RR,,0.0,0.0,
C8202,R-00155490,,0.0,0.0,
C8203,TRK-60-KA,,0.0,0.0,
C8204,TRK-29-VG,,0.0,0.0,
C8205,R-00155795,,0.0,0.0,
C8206,TRK-68-DM,,0.0,0.0,
C8207,TRK-98-CR,,0.0,0.0,
C8208,R-00156023,,0.0,0.0,
C8209,TRK-98-XU,,0.0,0.0,
C8210,TRK-97-MC,,0.0,0.0,
C8211,R-00156601,,0.0,0.0,
C8212,TRK-82-DR,,0.0,0.0,
C8213,TRK-56-LK,,0.0,0.0,
C8214,TRK-20-SJ,,0.0,0.0,
C8215,TRK-54-EC,,0.0,0.0,
C8216,R-00181352,,0.0,0.0,
C8217,R-00181601,,0.0,0.0,
C8218,TRK-35-RQ,,0.0,0.0,
C8219,TRK-64-FD,,0.0,0.0,
C8220,R-00181933,,0.0,0.0,
C8221,TRK-70-LD,,0.0,0.0,
C8222,TRK-5-JM,,0.0,0.0,
C8223,TRK-59-BW,,0.0,0.0,
C8224,TRK-37-MD,,0.0,0.0,
C8225,TRK-23-CA,,0.0,0.0,
C8226,TRK-78-QN,,0.0,0.0,
C8227,TRK-61-PU,,0.0,0.0,
C8228,TRK-28-YA,,0.0,0.0,
C8229,TRK-76-KK,,0.0,0.0,
C8230,R-00174176,,0.0,0.0,
C8231,TRK-35-CR,,0.0,0.0,
C8232,R-00174224,,0.0,0.0,
C8233,TRK-83-YS,,0.0,0.0,
C8234,R-00125243,,0.0,0.0,
C8235,TRK-8-BH,,0.0,0.0,
C8236,TRK-57-YI,,0.0,0.0,
C8237,R-00125793,,0.0,0.0,
C8238,TRK-63-FC,,0.0,0.0,
C8239,TRK-54-MJ,,0.0,0.0,
C8240,TRK-92-EA,,0.0,0.0,
C8241,TRK-45-ZF,,0.0,0.0,
C8242,R-00126670,,0.0,0.0,
C8243,TRK-49-YJ,,0.0,0.0,
C8244,R-00127370,,0.0,0.0,
C8245,TRK-56-WK,,0.0,0.0,
C8246,TRK-24-LN,,0.0,0.0,
C8247,TRK-37-YN,,0.0,0.0,
C8248,TRK-55-QO,,0.0,0.0,
C8249,TRK-97-WX,,0.0,0.0,
C8250,TRK-54-SO,,0.0,0.0,
C8251,TRK-54-DA,,0.0,0.0,
C8252,TRK-80-FN,,0.0,0.0,
C8253,TRK-65-LQ,,0.0,0.0,
C8254,R-00200494,,0.0,0.0,
C8255,TRK-19-IP,,0.0,0.0,
C8256,R-00183466,,0.0,0.0,
C8257,TRK-19-KK,,0.0,0.0,
C8258,TRK-32-XK,,0.0,0.0,
C8259,TRK-81-FY,,0.0,0.0,
C8260,R-00184485,,0.0,0.0,
C8261,TRK-48-PX,,0.0,0.0,
C8262,R-00184666,,0.0,0.0,
C8263,TRK-31-OE,,0.0,0.0,
C8264,R-00184689,,0.0,0.0,
C8265,TRK-54-LF,,0.0,0.0,
C8266,TRK-0-IY,,0.0,0.0,
C8267,R-00163841,,0.0,0.0,
C8268,TRK-95-PJ,,0.0,0.0,
C8269,TRK-93-ZN,,0.0,0.0,
C8270,R-00165423,,0.0,0.0,
C8271,TRK-93-LS,,0.0,0.0,
C8272,TRK-42-HU,,0.0,0.0,
C8273,TRK-36-WX,,0.0,0.0,
C8274,TRK-86-UZ,,0.0,0.0,
C8275,TRK-4-BI,,0.0,0.0,
C8276,TRK-55-GZ,,0.0,0.0,
C8277,R-00167219,,0.0,0.0,
C8278,TRK-41-FW,,0.0,0.0,
C8279,TRK-46-GT,,0.0,0.0,
C8280,R-00196831,,0.0,0.0,
C8281,TRK-19-LE,,0.0,0.0,
C8282,TRK-60-QN,,0.0,0.0,
C8283,TRK-30-HQ,,0.0,0.0,
C8284,TRK-80-BP,,0.0,0.0,
C8285,R-00197890,,0.0,0.0,
C8286,TRK-88-ET,,0.0,0.0,
C8287,TRK-9-TX,,0.0,0.0,
C8288,TRK-92-YA,,0.0,0.0,
C8289,R-00198212,,0.0,0.0,
C8290,TRK-31-EQ,,0.0,0.0,
C8291,TRK-20-CK,,0.0,0.0,
C8292,TRK-21-DH,,0.0,0.0,
C8293,R-00200472,,0.0,0.0,
C8294,TRK-96-MO,,0.0,0.0,
C8295,TRK-70-IK,,0.0,0.0,
C8296,TRK-68-BO,,0.0,0.0,
C8297,R-00201140,,0.0,0.0,
C8298,TRK-71-EO,,0.0,0.0,
C8299,R-00201171,,0.0,0.0,
C8300,TRK-28-DU,,0.0,0.0,
C8301,TRK-88-GA,,0.0,0.0,
C8302,TRK-51-LG,,0.0,0.0,
C8303,TRK-19-QQ,,0.0,0.0,
C8304,R-00201979,,0.0,0.0,
C8305,TRK-19-LU,,0.0,0.0,
C8306,TRK-5-IF,,0.0,0.0,
C8307,TRK-8-GJ,,0.0,0.0,
C8308,TRK-23-WC,,0.0,0.0,
C8309,TRK-7-AV,,0.0,0.0,
C8310,TRK-69-CR,,0.0,0.0,
C8311,R-00173021,,0.0,0.0,
C8312,TRK-68-RY,,0.0,0.0,
C8313,TRK-48-EG,,0.0,0.0,
C8314,R-00173958,,0.0,0.0,
C8315,TRK-15-SI,,0.0,0.0,
C8316,R-00200534,,0.0,0.0,
C8317,TRK-59-WQ,,0.0,0.0,
C8318,TRK-40-YT,,0.0,0.0,
C8319,R-00200901,,0.0,0.0,
C8320,R-00201513,,0.0,0.0,
C8321,TRK-75-EL,,0.0,0.0,
C8322,TRK-40-WC,,0.0,0.0,
C8323,R-00202247,,0.0,0.0,
C8324,TRK-89-TE,,0.0,0.0,
C8325,TRK-85-FM,,0.0,0.0,
C8326,TRK-88-JI,,0.0,0.0,
C8327,R-00174643,,0.0,0.0,
C8328,TRK-7-BJ,,0.0,0.0,
C8329,R-00174674,,0.0,0.0,
C8330,TRK-42-KK,,0.0,0.0,
C8331,TRK-7-WM,,0.0,0.0,
C8332,TRK-88-QQ,,0.0,0.0,
C8333,TRK-66-GU,,0.0,0.0,
C8334,R-00176768,,0.0,0.0,
C8335,TRK-53-UM,,0.0,0.0,
C8336,R-00177269,,0.0,0.0,
C8337,TRK-59-BG,,0.0,0.0,
C8338,R-00178082,,0.0,0.0,
C8339,TRK-80-IL,,0.0,0.0,
C8340,R-00178776,,0.0,0.0,
C8341,TRK-81-AM,,0.0,0.0,
C8342,R-00157514,,0.0,0.0,
C8343,TRK-5-GA,,0.0,0.0,
C8344,R-00157794,,0.0,0.0,
C8345,TRK-87-AL,,0.0,0.0,
C8346,TRK-61-VN,,0.0,0.0,
C8347,R-00158129,,0.0,0.0,
C8348,TRK-26-XX,,0.0,0.0,
C8349,TRK-77-CP,,0.0,0.0,
C8350,R-00158591,,0.0,0.0,
C8351,TRK-92-RP,,0.0,0.0,
C8352,TRK-23-QU,,0.0,0.0,
C8353,TRK-76-OO,,0.0,0.0,
C8354,TRK-17-NB,,0.0,0.0,
C8355,R-00185973,,0.0,0.0,
C8356,TRK-51-VC,,0.0,0.0,
C8357,R-00186169,,0.0,0.0,
C8358,TRK-49-JK,,0.0,0.0,
C8359,TRK-55-KO,,0.0,0.0,
C8360,TRK-20-DZ,,0.0,0.0,
C8361,R-00175191,,0.0,0.0,
C8362,TRK-60-DE,,0.0,0.0,
C8363,TRK-22-NZ,,0.0,0.0,
C8364,TRK-92-QY,,0.0,0.0,
C8365,R-00183912,,0.0,0.0,
C8366,TRK-69-OB,,0.0,0.0,
C8367,TRK-41-CI,,0.0,0.0,
C8368,R-00184398,,0.0,0.0,
C8369,TRK-60-GU,,0.0,0.0,
C8370,TRK-42-JX,,0.0,0.0,
C8371,TRK-36-YA,,0.0,0.0,
C8372,TRK-72-IC,,0.0,0.0,
C8373,R-00184691,,0.0,0.0,
C8374,TRK-56-NF,,0.0,0.0,
C8375,R-00185026,,0.0,0.0,
C8376,TRK-94-KS,,0.0,0.0,
C8377,R-00185142,,0.0,0.0,
C8378,TRK-12-WW,,0.0,0.0,
C8379,R-00185455,,0.0,0.0,
C8380,TRK-28-XI,,0.0,0.0,
C8381,TRK-37-BN,,0.0,0.0,
C8382,TRK-94-GP,,0.0,0.0,
C8383,TRK-52-ZK,,0.0,0.0,
C8384,TRK-28-HZ,,0.0,0.0,
C8385,TRK-72-PI,,0.0,0.0,
C8386,TRK-96-YU,,0.0,0.0,
C8387,TRK-29-EW,,0.0,0.0,
C8388,R-00160610,,0.0,0.0,
C8389,TRK-32-IP,,0.0,0.0,
C8390,R-00160768,,0.0,0.0,
C8391,R-00128493,,0.0,0.0,
C8392,TRK-90-BC,,0.0,0.0,
C8393,TRK-31-PD,,0.0,0.0,
C8394,TRK-8-NG,,0.0,0.0,
C8395,TRK-46-UL,,0.0,0.0,
C8396,TRK-91-IR,,0.0,0.0,
C8397,TRK-41-QE,,0.0,0.0,
C8398,TRK-38-ZI,,0.0,0.0,
C8399,TRK-38-VF,,0.0,0.0,
C8400,TRK-85-GP,,0.0,0.0,
C8401,TRK-66-KE,,0.0,0.0,
C8402,R-00132166,,0.0,0.0,
C8403,TRK-87-RJ,,0.0,0.0,
C8404,R-00132829,,0.0,0.0,
C8405,TRK-70-VM,,0.0,0.0,
C8406,TRK-42-OP,,0.0,0.0,
C8407,R-00133087,,0.0,0.0,
C8408,TRK-76-SN,,0.0,0.0,
C8409,TRK-82-WY,,0.0,0.0,
C8410,TRK-53-JF,,0.0,0.0,
C8411,TRK-45-CY,,0.0,0.0,
C8412,R-00162320,,0.0,0.0,
C8413,TRK-59-CD,,0.0,0.0,
C8414,TRK-53-HO,,0.0,0.0,
C8415,TRK-68-CE,,0.0,0.0,
C8416,TRK-93-VO,,0.0,0.0,
C8417,R-00149908,,0.0,0.0,
C8418,TRK-22-ST,,0.0,0.0,
C8419,R-00150207,,0.0,0.0,
C8420,R-00150233,,0.0,0.0,
C8421,TRK-50-FG,,0.0,0.0,
C8422,TRK-48-OR,,0.0,0.0,
C8423,TRK-2-SG,,0.0,0.0,
C8424,R-00188276,,0.0,0.0,
C8425,TRK-77-KN,,0.0,0.0,
C8426,TRK-63-MU,,0.0,0.0,
C8427,TRK-37-XE,,0.0,0.0,
C8428,TRK-32-DQ,,0.0,0.0,
C8429,R-00189031,,0.0,0.0,
C8430,TRK-40-LQ,,0.0,0.0,
C8431,R-00189465,,0.0,0.0,
C8432,TRK-78-DH,,0.0,0.0,
C8433,TRK-91-BT,,0.0,0.0,
C8434,TRK-79-FA,,0.0,0.0,
C8435,TRK-77-AP,,0.0,0.0,
C8436,TRK-89-CX,,0.0,0.0,
C8437,R-00178562,,0.0,0.0,
C8438,TRK-65-UD,,0.0,0.0,
C8439,R-00179397,,0.0,0.0,
C8440,TRK-9-XJ,,0.0,0.0,
C8441,TRK-13-RR,,0.0,0.0,
C8442,TRK-16-AH,,0.0,0.0,
C8443,TRK-71-UJ,,0.0,0.0,
C8444,TRK-84-XR,,0.0,0.0,
C8445,TRK-10-MA,,0.0,0.0,
C8446,TRK-91-PD,,0.0,0.0,
C8447,TRK-89-VM,,0.0,0.0,
C8448,R-00152177,,0.0,0.0,
C8449,TRK-14-ZC,,0.0,0.0,
C8450,R-00152350,,0.0,0.0,
C8451,TRK-88-QJ,,0.0,0.0,
C8452,TRK-28-OW,,0.0,0.0,
C8453,TRK-25-WH,,0.0,0.0,
C8454,TRK-31-XL,,0.0,0.0,
C8455,TRK-50-QM,,0.0,0.0,
C8456,TRK-54-UM,,0.0,0.0,
C8457,R-00153115,,0.0,0.0,
C8458,TRK-61-BN,,0.0,0.0,
C8459,TRK-80-PR,,0.0,0.0,
C8460,TRK-58-JY,,0.0,0.0,
C8461,R-00153637,,0.0,0.0,
C8462,TRK-88-DH,,0.0,0.0,
C8463,R-00153668,,0.0,0.0,
C8464,TRK-58-NO,,0.0,0.0,
C8465,R-00186284,,0.0,0.0,
C8466,TRK-65-UO,,0.0,0.0,
C8467,R-00186470,,0.0,0.0,
C8468,R-00186891,,0.0,0.0,
C8469,TRK-78-DM,,0.0,0.0,
C8470,TRK-41-OH,,0.0,0.0,
C8471,TRK-67-OI,,0.0,0.0,
C8472,R-00187863,,0.0,0.0,
C8473,TRK-60-NX,,0.0,0.0,
C8474,TRK-4-HT,,0.0,0.0,
C8475,TRK-82-OE,,0.0,0.0,
C8476,TRK-3-DJ,,0.0,0.0,
C8477,TRK-19-ON,,0.0,0.0,
C8478,R-00182896,,0.0,0.0,
C8479,TRK-43-MO,,0.0,0.0,
C8480,R-00183542,,0.0,0.0,
C8481,TRK-95-IN,,0.0,0.0,
C8482,TRK-67-RX,,0.0,0.0,
C8483,R-00184017,,0.0,0.0,
C8484,TRK-75-PF,,0.0,0.0,
C8485,TRK-82-WF,,0.0,0.0,
C8486,TRK-44-GB,,0.0,0.0,
C8487,R-00184853,,0.0,0.0,
C8488,TRK-20-TL,,0.0,0.0,
C8489,TRK-29-DF,,0.0,0.0,
C8490,TRK-84-MW,,0.0,0.0,
C8491,TRK-70-ZO,,0.0,0.0,
C8492,TRK-19-QU,,0.0,0.0,
C8493,R-00186570,,0.0,0.0,
C8494,TRK-54-UZ,,0.0,0.0,
C8495,TRK-24-BK,,0.0,0.0,
C8496,R-00187449,,0.0,0.0,
C8497,TRK-42-PH,,0.0,0.0,
C8498,R-00188160,,0.0,0.0,
C8499,TRK-60-YI,,0.0,0.0,
C8500,R-00188313,,0.0,0.0,
C8501,R-00188588,,0.0,0.0,
C8502,TRK-92-KZ,,0.0,0.0,
C8503,R-00188996,,0.0,0.0,
C8504,TRK-5-CP,,0.0,0.0,
C8505,TRK-79-TV,,0.0,0.0,
C8506,TRK-65-AZ,,0.0,0.0,
C8507,R-00189258,,0.0,0.0,
C8508,TRK-69-EZ,,0.0,0.0,
C8509,TRK-83-IH,,0.0,0.0,
C8510,TRK-77-TH,,0.0,0.0,
C8511,R-00190484,,0.0,0.0,
C8512,TRK-8-IU,,0.0,0.0,
C8513,R-00119722,,0.0,0.0,
C8514,TRK-31-SC,,0.0,0.0,
C8515,R-00119846,,0.0,0.0,
C8516,TRK-56-MH,,0.0,0.0,
C8517,R-00120694,,0.0,0.0,
C8518,TRK-13-CO,,0.0,0.0,
C8519,TRK-98-ZY,,0.0,0.0,
C8520,TRK-46-AQ,,0.0,0.0,
C8521,TRK-13-OS,,0.0,0.0,
C8522,R-00122079,,0.0,0.0,
C8523,TRK-12-JP,,0.0,0.0,
C8524,R-00122151,,0.0,0.0,
C8525,TRK-84-DS,,0.0,0.0,
C8526,TRK-6-YS,,0.0,0.0,
C8527,TRK-18-KT,,0.0,0.0,
C8528,R-00122508,,0.0,0.0,
C8529,TRK-45-WF,,0.0,0.0,
C8530,TRK-15-NI,,0.0,0.0,
C8531,TRK-10-UM,,0.0,0.0,
C8532,TRK-38-WN,,0.0,0.0,
C8533,TRK-58-QO,,0.0,0.0,
C8534,R-00123637,,0.0,0.0,
C8535,TRK-85-HX,,0.0,0.0,
C8536,R-00123880,,0.0,0.0,
C8537,TRK-31-QG,,0.0,0.0,
C8538,R-00124112,,0.0,0.0,
C8539,R-00124337,,0.0,0.0,
C8540,TRK-92-FY,,0.0,0.0,
C8541,TRK-6-NC,,0.0,0.0,
C8542,TRK-66-QI,,0.0,0.0,
C8543,TRK-17-ZV,,0.0,0.0,
C8544,TRK-72-CY,,0.0,0.0,
C8545,TRK-72-XB,,0.0,0.0,
C8546,R-00125536,,0.0,0.0,
C8547,TRK-4-IS,,0.0,0.0,
C8548,TRK-25-YW,,0.0,0.0,
C8549,R-00125871,,0.0,0.0,
C8550,TRK-42-FF,,0.0,0.0,
C8551,TRK-20-KX,,0.0,0.0,
C8552,TRK-37-MJ,,0.0,0.0,
C8553,R-00127038,,0.0,0.0,
C8554,TRK-21-CY,,0.0,0.0,
C8555,R-00127049,,0.0,0.0,
C8556,TRK-59-JD,,0.0,0.0,
C8557,TRK-93-XT,,0.0,0.0,
C8558,R-00127651,,0.0,0.0,
C8559,TRK-40-RV,,0.0,0.0,
C8560,TRK-56-NL,,0.0,0.0,
C8561,R-00128085,,0.0,0.0,
C8562,TRK-78-JM,,0.0,0.0,
C8563,R-00128260,,0.0,0.0,
C8564,R-00128482,,0.0,0.0,
C8565,TRK-79-QB,,0.0,0.0,
C8566,R-00128614,,0.0,0.0,
C8567,TRK-13-SG,,0.0,0.0,
C8568,TRK-96-YC,,0.0,0.0,
C8569,TRK-40-AQ,,0.0,0.0,
C8570,TRK-18-UG,,0.0,0.0,
C8571,R-00191918,,0.0,0.0,
C8572,TRK-56-MX,,0.0,0.0,
C8573,TRK-80-FC,,0.0,0.0,
C8574,R-00192102,,0.0,0.0,
C8575,TRK-47-TE,,0.0,0.0,
C8576,TRK-21-BF,,0.0,0.0,
C8577,TRK-22-NQ,,0.0,0.0,
C8578,R-00194031,,0.0,0.0,
C8579,R-00194048,,0.0,0.0,
C8580,TRK-8-KB,,0.0,0.0,
C8581,R-00194159,,0.0,0.0,
C8582,TRK-20-RF,,0.0,0.0,
C8583,R-00194768,,0.0,0.0,
C8584,TRK-35-CD,,0.0,0.0,
C8585,R-00195069,,0.0,0.0,
C8586,TRK-39-RO,,0.0,0.0,
C8587,TRK-15-ZC,,0.0,0.0,
C8588,R-00196209,,0.0,0.0,
C8589,TRK-90-NG,,0.0,0.0,
C8590,TRK-37-IB,,0.0,0.0,
C8591,R-00196805,,0.0,0.0,
C8592,TRK-92-LD,,0.0,0.0,
C8593,TRK-4-WD,,0.0,0.0,
C8594,TRK-59-ZF,,0.0,0.0,
C8595,TRK-73-IK,,0.0,0.0,
C8596,TRK-60-GV,,0.0,0.0,
C8597,TRK-4-YP,,0.0,0.0,
C8598,TRK-91-HT,,0.0,0.0,
C8599,TRK-57-FH,,0.0,0.0,
C8600,R-00198584,,0.0,0.0,
C8601,TRK-89-WT,,0.0,0.0,
C8602,TRK-75-DX,,0.0,0.0,
C8603,R-00198866,,0.0,0.0,
C8604,R-00199221,,0.0,0.0,
C8605,TRK-68-YI,,0.0,0.0,
C8606,R-00199678,,0.0,0.0,
C8607,TRK-46-SP,,0.0,0.0,
C8608,TRK-91-HI,,0.0,0.0,
C8609,TRK-77-ZW,,0.0,0.0,
C8610,R-00190627,,0.0,0.0,
C8611,TRK-52-VZ,,0.0,0.0,
C8612,R-00190692,,0.0,0.0,
C8613,TRK-18-IC,,0.0,0.0,
C8614,R-00191371,,0.0,0.0,
C8615,TRK-4-LC,,0.0,0.0,
C8616,R-00191478,,0.0,0.0,
C8617,TRK-12-OG,,0.0,0.0,
C8618,TRK-20-RK,,0.0,0.0,
C8619,TRK-3-LV,,0.0,0.0,
C8620,TRK-49-QI,,0.0,0.0,
C8621,R-00192679,,0.0,0.0,
C8622,TRK-25-TA,,0.0,0.0,
C8623,R-00193396,,0.0,0.0,
C8624,R-00193779,,0.0,0.0,
C8625,TRK-81-US,,0.0,0.0,
C8626,TRK-72-RH,,0.0,0.0,
C8627,R-00194228,,0.0,0.0,
C8628,TRK-89-II,,0.0,0.0,
C8629,TRK-67-XS,,0.0,0.0,
C8630,TRK-58-PL,,0.0,0.0,
C8631,TRK-25-DO,,0.0,0.0,
C8632,R-00195463,,0.0,0.0,
C8633,R-00196693,,0.0,0.0,
C8634,TRK-54-BO,,0.0,0.0,
C8635,TRK-61-IO,,0.0,0.0,
C8636,R-00198032,,0.0,0.0,
C8637,TRK-32-QY,,0.0,0.0,
C8638,R-00199085,,0.0,0.0,
C8639,TRK-95-DN,,0.0,0.0,
C8640,R-00199308,,0.0,0.0,
C8641,R-00199414,,0.0,0.0,
C8642,TRK-28-UZ,,0.0,0.0,
C8643,TRK-52-SA,,0.0,0.0,
C8644,R-00199668,,0.0,0.0,
C8645,TRK-84-OJ,,0.0,0.0,
C8646,R-00200041,,0.0,0.0,
C8647,R-00200496,,0.0,0.0,
C8648,R-00200504,,0.0,0.0,
C8649,TRK-29-SP,,0.0,0.0,
C8650,R-00200636,,0.0,0.0,
C8651,TRK-62-UU,,0.0,0.0,
C8652,TRK-9-OW,,0.0,0.0,
C8653,TRK-77-ZC,,0.0,0.0,
C8654,R-00201109,,0.0,0.0,
C8655,TRK-40-ZM,,0.0,0.0,
C8656,TRK-29-VE,,0.0,0.0,
C8657,TRK-90-UO,,0.0,0.0,
C8658,TRK-71-MZ,,0.0,0.0,
C8659,TRK-54-HD,,0.0,0.0,
C8660,TRK-40-EO,,0.0,0.0,
C8661,TRK-43-SZ,,0.0,0.0,
C8662,TRK-45-UZ,,0.0,0.0,
C8663,R-00132313,,0.0,0.0,
C8664,TRK-49-ZS,,0.0,0.0,
C8665,TRK-58-JM,,0.0,0.0,
C8666,TRK-65-QM,,0.0,0.0,
C8667,TRK-10-DS,,0.0,0.0,
C8668,TRK-35-PQ,,0.0,0.0,
C8669,TRK-1-XW,,0.0,0.0,
C8670,R-00134600,,0.0,0.0,
C8671,TRK-59-YC,,0.0,0.0,
